video_id,time,author,text
8Lsam8InaT4,1 miesiąc temu,@Kocik1955,"Moim skromnym zdaniem pan Trzaskowski zdecydowanie wygral debate. Holownia nie byl zly. Dochtur Nawrocki zblaznil sie na maksa - cep nie potrafil odpowiedziec na zadne pytanie, bredzil wyuczone frazesy: ""szanowni panstwo, uwazam nic, bo tu jest Polska"" i szarzowal polska flaga oraz flaga LGBT. Fajne pytanie zadala mu Sermieszyn - jesli zostanie prezydentem to odwiedzi papieza by cos zalatwic, czy jako pielgrzym za kase podatnikow? Ciemniak odpowiedzal, ze Watykan jest >>blisko<< Rzymu, wiec by zalatwial sprawy Polski, choc tuman dochturski powinien wiedziec, ze Watykan lezy w Rzymie."
Z89Qq74Fs00,1 miesiąc temu,@malwinagolenia4163,Brawo!❤
VxLAIVZZe8I,1 miesiąc temu,@nataszawysocka7559,cyrk🤡
-zVa1ibe11c,1 miesiąc temu,@halinahalina3218,"Ma poparcie w Moskwie ,doskonały kandydat¡"
U0Wu6Yj8It8,1 miesiąc temu,@beegees21,Ważne że najmądrzejszy człowiek czyli ty jest przebudzony
EXGQSbG5CVg,8 dni temu,@xdxd-dxdx,Który kandydat nie jest marny? Takich mamy kandydatów jakie mamy społeczeństwo.
Vx5_YGvyhgY,3 tygodnie temu,@jarekochman306,"Proponuję pójść dalej. Trzeba wystartować do wyborów do sejmu. Partia zero. Zapraszam kanał zero do współpracy. Nie mam wykształcenia ani doświadczenia ,czyli nadam się idealnie. Pozdrawiam"
2fzXhEUMJNc,4 dni temu,@maciejmaciej80, @47kowal  jak masz dowody na przekręty to pokaż.Zglosiles to do prokuratury?
JMcE6H-m-os,1 dzień temu,@Antek-f1x," @TheXesor  o to chodzi ,nie powiedzic nic lub zklamac , on i tak wie ze ma w Polsce podobnie madrych swoich wyborcow ."
AB5A2kMUpEo,1 miesiąc temu,@cookedmanpl,"@ dziwne myslenie , bo najprawdopodobniejszy scenariusz dla Ciebie jest taki, że w 1 turze zagłosujesz na Mentzena a w 2 turze zagłosujesz na PiS. Więc lepiej nie uzywaj argumentu, ze PiS jest zły bo i tak postawisz przy nich X"
gE0laXVB0qw,5 dni temu,@jacekwojaczek322,Rafał=Wielka Polska ❤❤
WP7EjE9zkUY,1 miesiąc temu,@arekkowalik7216,Dlatego tak sie zachowują...Nic dziwnego ze tracą koncesje skoro ich elita tak sie zachowuje !
3C_GeLOrXDg,5 dni temu,@BeataP-m8q,Karol Nawrocki na prezydenta a Marek Jakubiak w nowym rzadzie
YqfC1PvZtPg,4 tygodnie temu,@superstar_pl2254,Gdzie politycy pokroju Józefa Piłsudzkiego
hDemaLdJbr4,2 tygodnie temu,@marcinkra623,Nie wiem dlaczego wszyscy boja się powiedzieć słowo żyd
94_Obg8edkA,9 dni temu,@HalinaWasiak-q7d,Tylko Dr Artur Bartoszewicz
G7Rusqg2LqY,2 tygodnie temu,@AnneFromPoland,"Mnie się nie do końca ta forma podobała, bo na maksa faworyzuje 3-4 nazwiska więc de facto cementuje obecne układy. Będe głosować na Zandberga więc oczywiście brak mozliwości prezentacji jego poglądów przeszkadza mi najbardziej. Zarzuty, które tutaj czytam, że nie ma po co go pytać, bo od dekady mówi to samo, które są właśnie...zarzutami pod jego adresem. Nawet nie wiem jak skomentować."
hMiniaOlEqM,1 miesiąc temu,@Blekuu,Oboje sie zbłaźnią i podskoczą słupki mentzenowi
2kcDXBHBFQ0,4 tygodnie temu,@marekmarcos,"Ten cyrk jest od początku,zmienić  to  może tylko demokracja bezpośrednia o której  mówi Bartoszewicz."
EpUhR6x10Ww,4 tygodnie temu,@quakeRTX,"opowiadasz głupoty mazurek, POklepałeś się już z hołownią na prywatnej imprezce? POrozmawialiście? był POtrzebny dialog czy rozumiecie się bez słów?"
BPCqlDZinOg,1 dzień temu,@KS-kb4zt,Trzaskowski wyrzucił z lokalu fundację Mikołaja Rykowskiego Twoje wolne miejsce i zlikwidował jego tani sklep socjalny dla biednych Warszawiaków ale zbudował hotel dla LGBT za miliony
nj3C4Z7KrWg,2 tygodnie temu,@Mariolka12,Dupiarz specjalista od budowy kibli
9evQ1IszSVY,1 miesiąc temu,@jolantanowak7179,Super wystąpienie .Brawo 🤗
Q0OOXXbQKj8,1 miesiąc temu,@JOLANTAWROBEL-e3y,To był dramat tej debaty to są kandydaci co nie dorośli do bycia prezydentem POLSKI puste głowy żadnej konkretnej propozycji dla kraju miernoty nic więcej Polacy obudźcie się
9evQ1IszSVY,1 miesiąc temu,@halinaapinska9418,"Zaprzecza Pan sobie, Panie Hołownia
 Komika ma Pan we krwi i świetnie to Panu idzie. Ale jako zwierzchnika to absolutnie bym Panu nie powierzyła takiej roli. Już widzę, jak chowa Pan głowę do piachu, rzewnie płacząc, kiedy baba tupnie nogą."
EpUhR6x10Ww,4 tygodnie temu,@MasakraWicko,"Nie zgadzam się w przypadku Bartoszewicza. Jako jedyny kandydat zgasił jak świeczkę Hołownię - wyśmiał jego CV. jako jedyny zadał celne pytanie Jakubikowi i go rozszyfrował - pan, który zadaje pytania umożliwiające swobodne wypowiedzi Nawrockiemu."
2K0MIRUzPwI,12 dni temu,@EwaS-p9j,Braun już wielokrotnie udowodnił że nie potrafi się opanować.
Q0OOXXbQKj8,1 miesiąc temu,@waldemarchrzanowski1982,To dla czego do tej pory nic nie zrobił dla ludzi jak będzie prezydentem to z powrotem będzie w koalicji i nic dobrego nie zrobi dla nas
Z89Qq74Fs00,1 miesiąc temu,@zibarak8509,Brawo Panie Mazurek !
hiCIBDQH2_g,2 tygodnie temu,@tomekp3352,Bohaterowie naszej historii ciekawe jaką on historię popiera
hDemaLdJbr4,2 tygodnie temu,@piotrtom1,"""Czasy sie zmienily"" hahhaha najwygodniejsza retoryka na wieloletnie klamstwa PO i PiS"
94_Obg8edkA,8 dni temu,@jankostop2033,"GDZIE JEST KANDYDAT PAN MACIEJ MACIAK ???!!!! Cenzura cenzura cenzura ! Wariant rumuński w pełnej realizacji, Korea się kłania. Koniec demokracji ! Wstyd !"
BPCqlDZinOg,1 dzień temu,@jarekzielinski8067,Trzaskowski to nic nowego tańczy do orkiestry kameleon zmienia skórę do otoczenia brak słów
Bo_BY3jPsSY,2 tygodnie temu,@beata2438, @Banerled  Zawsze można iść nie głosować
7ML9uNOVyfA,4 tygodnie temu,@rainacherienne1010,Co za tumany. No to Nawrocki w miare jedyny reprezentacyjny bedzie Nowym prezydentem. Mam nadzieje ze mowi po ang. Swoja droga jak Stano sie tam dostal?
VaC3mfIZ5pQ,2 tygodnie temu,@pawelszarecki9762,Szymek koniec Ciebie🎉🎉🎉
lYaBsmTXqkg,4 tygodnie temu (edytowany),@marekwinnicki9603,Ojojoj jakis francuski pieseczek delikatnie sie odezwal i fochusia strzela😂😂😂😂
XA85sfEWnXo,4 dni temu,@ZyndramM,"Dobrze, że organizujecie takie debaty, bo możemy się przekonać, z jakimi debilami w polityce mamy do czynienia. Przecież takiego Hołowni to nie idzie w ogóle słuchać, on chyba nie jest normalny. Nawrocki też raczej nie błyszczy. Jedynie Woch, Braun i Jakubiak mówią z sensem. No i oczywiście jajcarz Stanowski, który niezwykle trafnie ocenia i wykpiwa nasze polskie realia POPISu."
EpUhR6x10Ww,4 tygodnie temu,@pabllosee,"E tam prezydentem, królem!"
7QAFj0G2N34,4 dni temu,@sebastianrychlewski2447,Buc
OCk5NXKjB04,1 miesiąc temu,@starapsiara," @mattreggie4481  ,ja mam na kogo głosować i na pewno nie będzie to żaden kandydat z systemu."
8X7Jy-pR3Es,2 tygodnie temu,@shainet9296,XD 😂
kNOy3z2kl68,1 miesiąc temu,@maltea6734,Obaj
gE0laXVB0qw,5 dni temu,@muchanadziko6378," @JaLewisJa nawet nie wiesz o czym ten komiks był, ani po co tam taka scena była 

Zamiast się denerwować w internecie i obrażać ludzi, może powinieneś najpierw sprawdzić o czym mówisz"
QjzSgOkQJ00,1 miesiąc temu,@wojstube9359,Nie jest w moim guście. Za długa broda.
4XUDk5wIarU,4 dni temu,@RMat-lv1fh,Taaaaaaa......... rafał 🤣🤣🤣🤣🤣
Bo_BY3jPsSY,2 tygodnie temu,@michalrajski888,Szymon ''czasy się zmieniły'' Hołownia.
vjf3BzpqDAk,2 tygodnie temu,@beatastachow1346,Czyli co jemu chodzi i chorych na astmę a to dlaczego rozpyla się chemtralis  co dziennie .
XA85sfEWnXo,4 dni temu,@XjestJakJestX,Dlaczego nie zaprosiliście wszystkich kandydatów?
OYskjDJ63UQ,11 godzin temu,@lupussolitarius6147,Zależy od jednostki nie powiesz mi że mundurówka nie ma wiecznie problemu wydać nowego munduru czy nie ma braków na mojej jednostce buty kupować musieli i to nie jest wymysł
4XUDk5wIarU,5 dni temu (edytowany),@blah-m3i,"Stanowski kiedy przeprosisz Maciaka? Do Pana Brauna nie masz co podchodzić jeżeli chodzi o ""oczytanie"".
Hołowni nie lubie, ale merytorycznie mu odpowiedział, a ten zaraz o kilometrówkach... Stanowski chyba na serio zaczął politykować."
RNJegyGxwFA,1 dzień temu,@oli55555,I co? I na debacie wczoraj była Schnepf jako główna prowadząca.
EXGQSbG5CVg,8 dni temu,@blazej799,@ to źle jak ktoś 5 lat temu zachowywał się niekulturalnie a teraz zachowuje się lepiej ?
U0Wu6Yj8It8,1 miesiąc temu,@eustachymotyka3545,"+1 Jak PiS łamało prawo to każdy wokół krzyczał jak to nie są straszni, a jak PO łamie jawnie prawo i ma w ludzi jeszcze bardziej wywalone (w łagodnych słowach) to cichutko xD A obie te partie trzeba równo jechać (znowu bardzo łagodnie) do zera. No ale ja się już niczego nie spodziewam, bo beton betonem zostanie do końca życia, a to może minie jeszcze z kilka pokoleń, ale w tym czasie u władzy będą ludzie z bliskiego wschodu albo Ukrainy xd"
XA85sfEWnXo,2 dni temu,@mariazuzanna8381,"Joanna Senyszyn (1:07:33) ""...wolność słowa musi być zawsze ograniczona poprzez normę nieszkodzenia innym...""  Pani Senyszyn dodaje, że media powinny podawać prawdę, bo w przeciwnym wypadku mogą zostać ukarane. 
Czym jednak jest ta prawda? Dla pani Senyszyn prawdą jest, że dzietność spadła z powodu ograniczonej dostępności mieszkań; dla niektórych innych kandydatów na urząd prezydenta spadek dzietności ma inne podłoże, np. brak poczucia bezpieczeństwa, czy rozwój cywilizacji śmierci. 
Kilka lat temu jednym maseczka ograniczała wolność, dla innych maseczka była wyznacznikiem bezpieczeństwa. 

Jak pokazuje pewien obrazek, zależnie od tego, w jaki sposób się patrzy, widzi się albo twarz młodej kobiety, albo twarz starej kobiety. Jest to TEN SAM obrazek. Co więc jest prawdą i co oznacza nieszkodzenie innym? Jeżeli rządzący ustalą, że coś szkodzi innym, ale inni uważają, że jest wręcz przeciwnie, kto ma o tym decydować?"
Pao9835pH2o,2 tygodnie temu,@czeslawwysocki2807,"Szkoda, że Stanowski nie zadaje trudnych pytań Nawrockiemu. Ale trudno się dziwić jak się dostało się spore finanse od PISu!"
PC2lqAnXzvA,1 miesiąc temu,@j23-ih6rt,Jesli mialbym miec taka matke to wolalbym byc sierota😂
DCyqe9nWmoA,1 miesiąc temu,@andrzejbaranski2146,Jeśli żart to denny.
sTLFTbobcQw,2 dni temu,@wodzimierzzmudzinski6294,No i trzaskosiu wylądował w swoim kiblu za 600 tysiaków!
cbKiPt0w7uY,1 miesiąc temu,@BarbaraTomanek,"Dlaczego nie mówicie o Marku Jakubiaku, to tak jakby był niewidzialny .Bardzo nieładnie media"
k2ldqZg_5ac,4 tygodnie temu,@irminapraat3016,🤣😂🤣😂🤣😂
L8kqGzbmu6E,1 miesiąc temu,@annaexner2374,"To tv Republika powinna zaprosić, jako tv która wymyśliła tę pseudo debatę."
2kcDXBHBFQ0,4 tygodnie temu,@markipl4754, @MarekzAnglii  czyli argumentów brak
vjf3BzpqDAk,2 tygodnie temu,@jolantadziedzic6752,"Szkoda panie Stanowski ze nie chce pan zostać prezydentem bo za te swoje trafne spostrzeżenie , odwage, dociekliwosc pudlo ."
jn8vgVIm_cw,2 dni temu,@Scientist1991,"Autorytet bartoszewski został zwolniony z Auschwitz na L4, miał wrócić, ale obóz zlikwidowali. Średni czas życia w obozie wynosił 14 dni, chorych zabijano natychmiastowo, zwykły śmiertelnik nie mógł od tak opuścić obozu. No ale nazwisko Schnepf z państwa połozonego w Palestynie zobowiązuje do takich autorytetów."
acqYOuWJ2XE,4 dni temu,@ewa4570,"Media obrzydzają mi wybory prezydenckie 
Nie mogę już czytać o tym mieszkaniu..."
K4g_S65Yg-0,1 dzień temu,@renowacjalastryko5121,"Brawo, bardzo dobry komentarz do bieżącej sytuacji politycznej"
lr3gjsSY_co,4 dni temu,@Anna-w7p4g,Mieszek monet Stitcha❤
94_Obg8edkA,8 dni temu,@mariazuzanna8381," @johangambolputty2540  Słuszne rozumowanie. Co z głodującymi dziećmi w Palestynie, do których nie dochodzą transporty pomocy sanitarnej z żywnością i lekami?"
j3doIOrx7JU,23 godziny temu,@DamianGrycel,Trzaskowski na zjeździe
JMcE6H-m-os,1 dzień temu (edytowany),@Robson-t3j,"Czs po ,, czasie,,  nie dla każdego.... Brawo Grzegorz Braun."
WH6SHOiXgWQ,4 dni temu,@playlistawyoutubie1691,Genialne... :)
zchQKkgU2C4,2 tygodnie temu,@leszyswarozyc8323,@Damianin121  no...tak z twarzy to podobny do nikogo...
Z89Qq74Fs00,1 miesiąc temu,@Lwia_natura,Proszę się nie śmiać z Maciaka Macieja. On ma dłużej tv na yt niż Stanowski...i ma więcej wiedzy nt gispodarki światowej i geopolityki niż trzask i nawro×4
fmZDMUajWto,4 tygodnie temu,@Akwariusz,"Braun,  zaskoczyl mnie pierwszy raz pozytywnie!!! Odp. na pierwsze pytanie :)"
94_Obg8edkA,8 dni temu,@joannaczyrnek3849,@bartomiejpiec7253  to twoje zdanie
EXGQSbG5CVg,8 dni temu,@szozi1980,🤣
HU_tOLI2Hvc,11 dni temu,@BeataStawiarskaChojnacka,Nie można tego pseudo dziennikarza słuchać.
kNOy3z2kl68,1 miesiąc temu,@Alab777,"Dziękuję za te piękne słowa❤❤❤
Tylko nasz Grześ, prawdziwy mąż stanu👍🇵🇱💪🧯✌️🇵🇱 18maja oddajmy na niego nasze głosy, bo inaczej będzie po nas I po Polsce 
G.M.BRAUN prezydentem 2025🇵🇱👑🇵🇱❤❤❤"
8dSd6yoUH9Y,1 miesiąc temu,@zawadaan,"​ @VipGameS-FPA  Ty antydemagog, a 5 konfederacji-mentzena znasz? BTW. Kurde, to polskie nazwisko?! 😂"
P1VIeoKuv3k,1 dzień temu,@Snejks2006,Arcykaplanka😂😂😂
Z89Qq74Fs00,1 miesiąc temu,@ewelinkatiti9381,Tylko Maciek Maciak!  Tylko pokoj I dobrobyt!
JjqOpFIGWfI,2 dni temu,@teresamally4237,"Ma Pan rację, że NFZ należy unowocześnić."
EXGQSbG5CVg,8 dni temu,@wojtekmikulski5481,Wstyd Karolu.
zw0sZ8tXzxI,2 tygodnie temu,@beabea1115,"Brawo Panie Stanowski, pelen szacun🎩🌹"
JMcE6H-m-os,1 dzień temu,@maciek5457,"​ @ewapilut411 to właśnie miałem na myśli, to jest jedna firma"
kNOy3z2kl68,1 miesiąc temu,@Iga119, @karpio00  nawet jak sam nie chce to jest monarchistą  jego partia to w końcu Konfederacja Korony Polskiej
D-LSi_fUaK0,2 tygodnie temu,@barbaralubikowska1432, @CzłowiekSzlachetny Taaaak! Tylko Braun! 🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱
FAuWVKILK6U,5 dni temu,@zibi5332,Batyr jest poważny ?
fmZDMUajWto,4 tygodnie temu,@Lumperator,"4:53:16 - No Panie Braun, tutaj błąd - nie w ""kiślu"" tylko w ""kisielu""."
acqYOuWJ2XE,4 dni temu,@jacekjurant7696,Nawrocki podpowiem .ja. To ostatnia litera alfabetu nazywanego cyrylicą.zastąp to słowo słowem będę.
TJkV6bxiw9g,4 dni temu,@wadysawkiachu6604,"Pani Senyszyn, Zandberg, Hołownia !!!!  Po jakiego h..a tam poszliście !!!???? Obowiązuje pełny ostracyzm ,łącznie z nie podawaniem reki !!!!"
jn8vgVIm_cw,2 dni temu,@czesiek-m,To chyba żona jakiegoś ambasadora od Tuska czy coś
GHFXk0iKF64,1 dzień temu,@maciejstachowicz9604,"Równie dobrze możesz nie głosować bo niestety ten głos nic nie zdziała. Smutek to fakt, że głosuję od lat na mniejsze zło. Niestety"
Er2UAxs0DBQ,1 dzień temu,@bartoszbartoszjan4995,1500 osob i oni sie podniecają kanl zero o 2 w nocy ponad 140 tys osob oglądało
hK8lGMkQKZk,4 dni temu,@seraconful,Ała
BPCqlDZinOg,1 dzień temu,@MateuszTak-z3e,"Taaaa, zwłaszcza wtedy gdy z żołnierzy wyklętych robiła bandytów."
iIDR7IJNv84,4 dni temu,@JanBodzioch-d9i,Rotacyjny jest głupkiem do potęgi
uoNr-izIr0o,16 godzin temu,@slawekrybicki6673,Niewygodna prawda boli...
uoNr-izIr0o,7 dni temu,@Marzena-c7j,❤dziekuje
j3doIOrx7JU,2 dni temu,@jolantasudak3909,Super oanie Stanowski
PC2lqAnXzvA,1 miesiąc temu,@mariamajka6935,"@ masz wyrazny problem z odmianą /spróbuj /będziesz miał odpowiedz ,choć wiem ,że to głupia zaczepka, ale niech ci będzie"
hiCIBDQH2_g,12 dni temu,@KrzysztofSarna,Zapraszam do subskrypcji kanału!
QW2pTJJ5grk,12 dni temu,@slawomirwiklinski94,Królowa hospicjum 😂
MimBD-NNBFs,1 miesiąc temu,@meyerlansky420,BĄŻUR POLSKO
7ML9uNOVyfA,1 miesiąc temu,@sceptyk849,Stanowski wyszedł najbardziej wiarygodnie
Ty4lnOFWtl8,2 tygodnie temu,@Cyborg91Ninja,"Ciekawe, słowo żyd jest cenzurowane i demotyzowane, palestyna nie..."
-JH9onEuq9M,2 dni temu,@thenightmareonyoutub,"Słuchając tego odnosi się wrażenie, że pan Trzaskowski jest otoczony przez bandę nadgorliwców, która bardzo chce mu pomóc (robi to jednak nieudolnie), a on biedny żyje w nieświadomości, że ma tylu sprzymierzeńców …"
lr3gjsSY_co,4 dni temu,@KrzysztofGgola,Mieszek
XqvHkdPJf80,2 tygodnie temu,@dariuszzielinski5047,"Czemu na tą babę patrzeć nie można, a co dopiero słuchać???"
VxLAIVZZe8I,1 miesiąc temu,@DanutaWekend,"Jak zwykle  PIS-owcy wszystko spaprali, miała być debata 1:1 a Batyr sobie urządził wiec wyborczy przy kamerach TR o godzinie 19-tej, wszystko po to aby opóźnić, odwlec, nie być obecnym . Podobnie jak Ziobro przed przesłuchaniem, najpierw odwiedził TR  a później spóźniony dotarła na Komisje. Poza tym oficjalna telewizyjna debata zapowiedziana jest na 12 maja b. roku."
-JH9onEuq9M,4 dni temu,@andrzejbiniek6689,"Stracony czas , wypiera się tego co mówił wcześniej, zakłamuje, kręci, oszukuje."
AB5A2kMUpEo,1 miesiąc temu,@krolwnl,Mentzen 2025 ⬆️⬆️⬆️
G7Rusqg2LqY,2 tygodnie temu,@nicciekawego6828,To jest bardzo konkretne i bardzo ważne pytanie
n34SpsC9U18,2 tygodnie temu,@jankal16,#Hołownia2025🇵🇱
qph77vdhIaI,1 miesiąc temu,@Tajemniczy265,Dom wolnego słowa🤣 Ta! Dom wariatów. Nazbierali pisowskich ciemniaków i nazywają to debatą🤣🤣🤣 Dobre.
94_Obg8edkA,8 dni temu,@magdalenajastrzebska9629,"Jak miło pani z lewicy wreszcie sama przyznała że są dwie płcie kobiety i mężczyżni,czyżby rozum powracał ?😂😂😂"
jn8vgVIm_cw,1 dzień temu,@kowalkowal5769,Bardzo dobrze po niej pojechał.
HVlCQMtXZFU,1 dzień temu,@grazynabancuk1647,"Stanowski to śmieszny, mały człowiek - pisowski dziaders. Brak jemu taktu i szacunku do kobiety. Wstyd.Powinien zacząć od siebie, a później może oceniać innych. Pozdrawiam serdecznie."
L81QkyEWMC0,3 dni temu,@krisnowak3460,Nie trzeba mieć racji trzeba mieć większość w sejmie - no i to jest slabe.
AB5A2kMUpEo,1 miesiąc temu,@f8_kondzio, @Terraring  W dniu wczorajszym miał największą transmisję live na świecie. W dniu wczorajszym.
ITOoSsfuYY0,2 tygodnie temu,@ostoja2004, @magdamaria436  Nie znasz historii Polski ?
kNOy3z2kl68,1 miesiąc temu,@annajarzebowska3255, @sanicatshotel2468  gdyby był Hołownia to w ciągu 2 h zapewne kilkaset razy padłoby słowo Mentzen 😅😅😅
ssbRjaEMaYs,4 dni temu,@JerzyPiskorowski, @ewalisowska1854 a tobie pomogło - chyba nie
bvlzQvdgqLU,2 dni temu,@naszefoty8011,"Stanowski zarzuca dla tv niezetelnosc ,a sam nie dopuscil Macieja Maciaka haha"
U0Wu6Yj8It8,1 miesiąc temu,@nichirin163,"Muszę zobaczyć czy prędkość jest na 1x czy 1.5x, bo bełkot tu jest za duży i boli w uszy"
vjf3BzpqDAk,2 tygodnie temu,@AlicjaBielecka-v3e,​I Senyszyn
kNOy3z2kl68,1 miesiąc temu,@irisars3993,"Te akcenty, choinka, gaśnica są znane. Nie znam historii zawodowej p. Brauna ."
ITOoSsfuYY0,2 tygodnie temu,@teofilmiosz7750, @RevarBB  inni kandydaci nie muszę organizować grup jakiś idiotow którzy będą lajkować komentarze pochwalające brauna żeby ludzie myśleli że jest tak lubiany
7QAFj0G2N34,5 dni temu,@PLTommia," @aurora19771  nie żenada, ich prawo"
D-LSi_fUaK0,2 tygodnie temu,@pitg3556,"g, sie znasz Mazurek . zakałąd ze braun bedzie miał kilkakrotnie wiecej niz 1 %"
EXGQSbG5CVg,7 dni temu,@BoskiJanusz,Wiecie że ludzie przegłosowali w referendum ten pomysł a on go zignorował?
L8kqGzbmu6E,1 miesiąc temu,@beata7197," @danutapluta4489  a co ty, jego żona że go tak bronisz?"
WuLUnOLbiNw,2 tygodnie temu (edytowany),@dejankujundzic2386," @barbaradabek2524  Typowa taktyka bota, źle zaznaczyć nick bym nie zauważył, że piszesz. Dowodem jest wzmożona rosyjska aktywność pod tym materiałem. Polacy widzą co robicie. Szambo cieknie wam po kostkach."
2kcDXBHBFQ0,4 tygodnie temu,@Valejo1970,"co to za denny ""respubliki"" Minecraft?"
iIDR7IJNv84,4 dni temu,@ReligiaToBzduraReligiaToBzdura,Lepszy klaun niż alfons.
3isnAJHon78,3 tygodnie temu,@pazkrolowej4216,ale jaja xD
Vx5_YGvyhgY,1 miesiąc temu,@magorzataszczygielska8129,"Profeska Krzychu, profeska!!! 👏👏👏 Kawał genialnej roboty!"
DNJ2CQ7D-84,1 dzień temu,@KubaR-x5z,Czy Żydzi to bohaterowie naszej historii trochę dyskusyjne stwierdzenie 🤔
FAuWVKILK6U,5 dni temu,@Matt-wz4ls,Niech Nawrocki nie bierze się za pomoc emerytom bo puści ich w skarpertach.
ysZwtzxBMJw,2 tygodnie temu,@ironictea,"​ @FrodoRecords Człowieku, oni są ledwo po czterdziestce"
K2lap6DAhbQ,1 miesiąc temu,@kryptodziobak,Troll Stanowski. Nie obrzydzaj narodowi wyborów bo to przywilej. Takie zachowanie zniechęca ludzi do pójścia na wybory. Nie masz serca i pasji do tego- zajmij sie czyms innym.
Ty4lnOFWtl8,8 dni temu,@iqupxfma,Dzięki za zamieszczenie tego tutaj. Skontaktuję się z nim po pracy dzisiaj✅✅
K2lap6DAhbQ,4 tygodnie temu,@eRIPe007,Jesteśmy tym co jjemy #bekazwege :D
kNOy3z2kl68,1 miesiąc temu,@beatamikolajczyk593,"​ @jagodakompiel2548 jak ma Pani argumenty przeciwko wymowie Pana Bartoszewicza. 
Nawet nie wue Pani jak nazywa się kandydat na prezydenta."
drhIr2sYbzU,1 dzień temu,@kapitanptasznik645,😂
